date,source,country,source_id,estimate_type,estimate,total_daily_log_war_fires_to_date,total_daily_log_war_fires_to_date_in_russia_held_area,total_daily_log_war_fires_to_date_in_ukraine_held_area,total_cloud_cover_in_east_of_country_to_date,total_change_in_area_assessed_as_russia_controlled,days_since_invasion,weight,source_type
2022-08-01,UK MoD,russia,casualties_via_mod_5,estimate,35440,513.5458691259618,402.1743899586151,364.4842404120278,84.229,185721281517.40125,158,1,casualties
2022-09-01,UK MoD,russia,casualties_via_mod_6,estimate,42756,631.8452647415385,509.20037168869067,435.94696853173895,98.636,186277045889.4814,189,1,casualties
2022-10-01,UK MoD,russia,casualties_via_mod_7,estimate,53376,678.2345708683315,554.2649880010546,444.9421335220501,120.465,196234996319.03247,219,1,casualties
2022-11-01,UK MoD,russia,casualties_via_mod_8,estimate,66241,705.1405904791621,573.751427208804,455.0767327955496,137.747,199851201608.86267,250,1,casualties
2022-12-01,UK MoD,russia,casualties_via_mod_9,estimate,83011,709.1295745257264,577.5580896985742,455.0767327955496,161.57,205144509792.49445,280,1,casualties
2023-01-01,UK MoD,russia,casualties_via_mod_10,estimate,99658,712.4617790359016,578.2512368791342,457.71579012516486,187.081,205539547894.4531,311,1,casualties
2023-02-01,UK MoD,russia,casualties_via_mod_11,estimate,121389,721.0720982053074,586.8615560485399,457.71579012516486,211.555,206021423859.17422,342,1,casualties
2023-03-01,UK MoD,russia,casualties_via_mod_12,estimate,142949,721.0720982053074,586.8615560485399,457.71579012516486,231.696,206273737260.76337,370,1,casualties
2023-04-01,UK MoD,russia,casualties_via_mod_13,estimate,167005,804.2987982828779,640.8725954749603,522.2231725345628,254.282,206661093376.1862,401,1,casualties
2023-05-01,UK MoD,russia,casualties_via_mod_14,estimate,184045,868.2805665586487,676.393313847575,575.156228907474,278.232,206817001612.48923,431,1,casualties
2023-06-01,UK MoD,russia,casualties_via_mod_15,estimate,201467,995.967373631132,757.0866535398508,689.7740432767754,296.08,206928771927.3334,462,1,casualties
2023-07-01,UK MoD,russia,casualties_via_mod_16,estimate,221477,1121.31722097159,855.1114150057514,793.9455011419694,314.622,207997983586.25168,492,1,casualties
2023-08-01,UK MoD,russia,casualties_via_mod_17,estimate,240232,1277.7427104246385,973.2414287545125,936.0441718712182,332.729,208337924897.19412,523,1,casualties
2023-09-01,UK MoD,russia,casualties_via_mod_18,estimate,257096,1422.2577617865127,1108.386996346179,1053.6964001209867,345.202,208414608248.85422,554,1,casualties
2023-10-01,UK MoD,russia,casualties_via_mod_19,estimate,272096,1605.504345260132,1270.5144945876145,1207.6451752214152,356.486,208472326983.68466,584,1,casualties
2023-11-01,UK MoD,russia,casualties_via_mod_20,estimate,294075,1746.3348228360765,1385.6856841687593,1324.923079690575,375.847,208548190115.93298,615,1,casualties
2023-12-01,UK MoD,russia,casualties_via_mod_21,estimate,322635,1797.0101633925901,1421.3123571606388,1358.2001903029616,400.012,208599517955.52847,645,1,casualties
2024-01-01,UK MoD,russia,casualties_via_mod_22,estimate,352612,1824.0957535268428,1428.9212277898303,1379.4454448242197,426.447,208736110724.40738,676,1,casualties
2024-02-01,UK MoD,russia,casualties_via_mod_23,estimate,378838,1846.1522571927205,1436.0758431467439,1396.2928267023538,450.873,208817961643.92264,707,1,casualties
2024-03-01,UK MoD,russia,casualties_via_mod_24,estimate,407345,1916.7497881582678,1480.2272165594156,1453.4607096541706,473.834,208964201976.14713,736,1,casualties
2024-04-01,UK MoD,russia,casualties_via_mod_25,estimate,435555,2051.5735815103785,1588.0504914764426,1566.4258177591332,494.472,209053047652.6376,767,1,casualties
2024-05-01,UK MoD,russia,casualties_via_mod_26,estimate,462525,2198.809446537769,1702.3904987557582,1692.8564000105207,512.015,209165989050.40836,797,1,casualties
2024-06-01,UK MoD,russia,casualties_via_mod_27,estimate,501647,2361.8460146780635,1837.7541769301724,1835.3960946254642,527.279,209531977041.1234,828,1,casualties
2024-07-01,UK MoD,russia,casualties_via_mod_28,estimate,536537,2507.3630907505244,1960.3439322058382,1957.5916184090465,541.954,209704334648.5214,858,1,casualties
2024-08-01,UK MoD,russia,casualties_via_mod_29,estimate,571877,2709.467615310283,2134.016735253066,2142.9209804372085,556.066,209933470017.30316,889,1,casualties
2024-09-01,UK MoD,russia,casualties_via_mod_30,estimate,608674,2912.762166130508,2310.3619436782997,2327.78716767847,570.511,210277100539.65875,920,1,casualties
2024-10-01,UK MoD,russia,casualties_via_mod_31,estimate,646804,3125.3346239958437,2478.3496230049304,2531.430532453158,586.372,210713819536.31677,950,1,casualties
2024-11-01,UK MoD,russia,casualties_via_mod_32,estimate,688778,3249.72617265225,2559.3090254157332,2644.7671468040653,605.516,211262548259.72995,981,1,casualties
2024-12-01,UK MoD,russia,casualties_via_mod_33,estimate,734468,3284.8082302699718,2571.656597623537,2676.5370914664677,627.386,211911320314.35406,1011,1,casualties
2025-01-01,UK MoD,russia,casualties_via_mod_34,estimate,783138,3297.9266579125224,2577.4091702623627,2686.0513808833593,653.946,212506053517.72995,1042,1,casualties
2025-02-01,UK MoD,russia,casualties_via_mod_35,estimate,831374,3341.6618931032453,2596.2157075163022,2719.5146328386427,677.639,212987140832.06964,1073,1,casualties
2025-03-01,UK MoD,russia,casualties_via_mod_36,estimate,866514,3415.121425069641,2631.8392246659223,2786.3298438935885,693.333,213313255037.16998,1101,1,casualties
2025-04-01,UK MoD,russia,casualties_via_mod_37,estimate,907682,3556.830579787825,2704.3844048974374,2920.0748935284005,714.448,213536858370.18686,1132,1,casualties
2025-05-01,UK MoD,russia,casualties_via_mod_38,estimate,943952,3688.565781020055,2796.6093698036784,3039.387518647209,730.278,213748081141.44305,1162,1,casualties
2025-06-01,UK MoD,russia,casualties_via_mod_39,estimate,978455,3810.6483124416172,2888.787285341708,3138.2549408671593,750.837,214283447010.35837,1193,1,casualties
2025-07-01,UK MoD,russia,casualties_via_mod_40,estimate,1010885,3968.4905049675135,3017.5955769727007,3279.665481843015,765.935,214766802785.2496,1223,1,casualties
2025-08-01,UK MoD,russia,casualties_via_mod_41,estimate,1044117,4171.8818434026425,3201.5043959580676,3455.3621871490645,780.367,215272936637.6561,1254,1,casualties
2025-09-01,UK MoD,russia,casualties_via_mod_42,estimate,1072978,4377.046445264353,3389.4298549135424,3632.570503491924,792.268,215990824050.53967,1285,1,casualties
2025-10-01,UK MoD,russia,casualties_via_mod_43,estimate,1101478,4550.793453834472,3533.6990048038406,3783.9647684162132,806.429,216340659306.66113,1315,1,casualties
2025-11-01,UK MoD,russia,casualties_via_mod_44,estimate,1132726,4661.695199545474,3594.8887942909887,3879.2625198544665,829.946,216631567299.7287,1346,1,casualties
2025-12-01,UK MoD,russia,casualties_via_mod_45,estimate,1163716,4713.464805316494,3630.6974045539177,3911.146436883273,855.396,217440986318.75693,1376,1,casualties
2026-01-01,UK MoD,russia,casualties_via_mod_46,estimate,1198746,4733.441867440692,3638.4604258629365,3924.410299822951,881.878,218004915476.94516,1407,1,casualties
2026-02-01,UK MoD,russia,casualties_via_mod_47,estimate,1230459,4745.761018740273,3638.4604258629365,3936.7216689820907,905.769,218399845615.74734,1438,1,casualties
